latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-16.7841,142.1635,407.6,1.1,1,13/8/2019,0410,Aqua,MODIS,100,6.3,318.6,319.6,D,0
-16.7855,142.1535,396.1,1.1,1,13/8/2019,0410,Aqua,MODIS,100,6.3,311.7,243,D,0
-16.6966,142.2059,360.1,1.1,1,13/8/2019,0410,Aqua,MODIS,100,6.3,296.3,78,D,0
-16.698,142.196,361.8,1.1,1,13/8/2019,0410,Aqua,MODIS,100,6.3,310.9,82.7,D,0
-12.7339,132.944,375.4,4.1,1.9,13/8/2019,0411,Aqua,MODIS,100,6.3,306,968.7,D,0
-12.7304,132.939,378,4.1,1.9,13/8/2019,0411,Aqua,MODIS,100,6.3,305.5,1052.7,D,0
-33.8879,122.3904,370.4,1,1,13/8/2019,0544,Aqua,MODIS,100,6.3,298.8,118.4,D,0
-16.7726,142.1998,326.3,2,1.4,13/8/2019,1335,Terra,MODIS,100,6.3,290.5,67.4,N,0
-14.9415,129.7652,349.1,2,1.4,13/8/2019,1336,Terra,MODIS,100,6.3,295.2,163.6,N,0
-14.9393,129.7837,344.5,2,1.4,13/8/2019,1336,Terra,MODIS,100,6.3,294.7,137.9,N,0
-14.9538,129.767,339.4,2,1.4,13/8/2019,1336,Terra,MODIS,100,6.3,296.3,112.4,N,0
-14.9516,129.7858,340.4,2,1.4,13/8/2019,1336,Terra,MODIS,100,6.3,297.4,115.4,N,0
-14.6518,133.156,328.3,1.2,1.1,13/8/2019,1336,Terra,MODIS,100,6.3,290.3,35.2,N,0
-12.8376,131.629,333.3,1.4,1.2,13/8/2019,1336,Terra,MODIS,100,6.3,291.6,52.5,N,0
-12.836,131.6414,352.7,1.4,1.2,13/8/2019,1336,Terra,MODIS,100,6.3,294.8,107.7,N,0
-13.0229,132.9899,330.1,1.1,1.1,13/8/2019,1336,Terra,MODIS,100,6.3,294.7,34.6,N,0
-27.5276,150.797,341.5,1.1,1.1,13/8/2019,1505,Aqua,MODIS,100,6.3,291.2,52.2,N,0
-27.5295,150.8085,346.9,1.1,1.1,13/8/2019,1505,Aqua,MODIS,100,6.3,292.7,62.9,N,0
-31.2934,152.6096,325.5,1,1,13/8/2019,1506,Aqua,MODIS,100,6.3,282.6,26.2,N,0
-14.2996,130.8215,321,1,1,13/8/2019,1640,Aqua,MODIS,100,6.3,285.8,21.4,N,0
-14.5251,131.3444,323.1,1,1,13/8/2019,1640,Aqua,MODIS,100,6.3,284,22.9,N,0
-14.5264,131.3537,359.2,1,1,13/8/2019,1640,Aqua,MODIS,100,6.3,291.9,86.3,N,0
-14.7047,130.7564,320.1,1,1,13/8/2019,1640,Aqua,MODIS,100,6.3,286.2,19.9,N,0
-14.9297,129.7554,346.4,1.1,1,13/8/2019,1640,Aqua,MODIS,100,6.3,297,61.7,N,0
-14.939,129.7539,361.5,1.1,1,13/8/2019,1640,Aqua,MODIS,100,6.3,296.3,101.1,N,0
-14.9514,129.7724,327.2,1.1,1,13/8/2019,1640,Aqua,MODIS,100,6.3,292.2,26.1,N,0
-14.9838,129.8217,320.1,1.1,1,13/8/2019,1640,Aqua,MODIS,100,6.3,292.1,19.9,N,0
-15.0335,129.7114,322.6,1.1,1,13/8/2019,1640,Aqua,MODIS,100,6.3,292.8,23,N,0
-20.8927,130.3865,342.1,1,1,13/8/2019,1642,Aqua,MODIS,100,6.3,281.5,51.4,N,0
-14.9123,129.7274,373.4,1.2,1.1,14/8/2019,0453,Aqua,MODIS,100,6.3,311.3,154,D,0
-14.9138,129.716,368.9,1.2,1.1,14/8/2019,0453,Aqua,MODIS,100,6.3,312.2,133.5,D,0
-14.9125,129.7217,372.3,1.2,1.1,14/8/2019,0453,Aqua,MODIS,100,6.3,313.2,150.3,D,0
-11.4816,130.5686,363.9,1,1,14/8/2019,0454,Aqua,MODIS,100,6.3,307.6,91.2,D,0
-11.3887,130.9004,363.8,1,1,14/8/2019,0454,Aqua,MODIS,100,6.3,309.5,87.7,D,0
-14.7315,130.7735,364.1,1.1,1,14/8/2019,0454,Aqua,MODIS,100,6.3,313.9,91.6,D,0
-14.4113,129.586,393.1,1.2,1.1,14/8/2019,0454,Aqua,MODIS,100,6.3,316.4,269.6,D,0
-13.8294,129.9031,361.3,1.2,1.1,14/8/2019,0454,Aqua,MODIS,100,6.3,313.9,95.1,D,0
-13.8308,129.8924,381.2,1.2,1.1,14/8/2019,0454,Aqua,MODIS,100,6.3,317,181.9,D,0
-13.82,129.8254,360.1,1.2,1.1,14/8/2019,0454,Aqua,MODIS,100,6.3,309.5,95.2,D,0
-31.2968,152.6059,324.6,1,1,14/8/2019,1235,Terra,MODIS,100,6.3,284.9,25.9,N,0
-25.5348,150.0214,335.5,1.1,1,14/8/2019,1237,Terra,MODIS,100,6.3,288.1,45,N,0
-15.3198,130.3985,329.5,1.8,1.3,14/8/2019,1418,Terra,MODIS,100,6.3,287.6,69.8,N,0
-14.9305,129.828,328,1.6,1.3,14/8/2019,1419,Terra,MODIS,100,6.3,292.4,54.2,N,0
-14.933,129.8127,326.3,1.6,1.3,14/8/2019,1419,Terra,MODIS,100,6.3,293.1,50.2,N,0
-14.9105,129.8088,347.7,1.6,1.3,14/8/2019,1419,Terra,MODIS,100,6.3,297.7,117.1,N,0
-14.8992,129.8069,326,1.6,1.3,14/8/2019,1419,Terra,MODIS,100,6.3,292.9,48.7,N,0
-14.8956,129.7597,338.6,1.6,1.3,14/8/2019,1419,Terra,MODIS,100,6.3,295.5,80,N,0
-14.8982,129.7444,328.3,1.6,1.3,14/8/2019,1419,Terra,MODIS,100,6.3,296.2,51.7,N,0
-14.9007,129.8008,323.9,1.6,1.3,14/8/2019,1419,Terra,MODIS,100,6.3,292.7,44.2,N,0
-14.8969,129.7531,339.4,1.6,1.3,14/8/2019,1419,Terra,MODIS,100,6.3,297.4,83.8,N,0
-14.8857,129.7508,355.2,1.6,1.3,14/8/2019,1419,Terra,MODIS,100,6.3,300.9,148.6,N,0
-14.888,129.7364,328.9,1.6,1.3,14/8/2019,1419,Terra,MODIS,100,6.3,295,54.3,N,0
-14.8744,129.7492,343.8,1.6,1.3,14/8/2019,1419,Terra,MODIS,100,6.3,294.7,100.3,N,0
-14.8768,129.7348,329.2,1.6,1.3,14/8/2019,1419,Terra,MODIS,100,6.3,292.9,54.8,N,0
-12.7215,135.0519,360.1,1.3,1.1,15/8/2019,0109,Terra,MODIS,100,6.3,300.8,108.7,D,0
-12.7114,135.0535,363.9,1.3,1.1,15/8/2019,0109,Terra,MODIS,100,6.3,302.6,123.3,D,0
-14.7018,131.5131,386.5,2.1,1.4,15/8/2019,0110,Terra,MODIS,100,6.3,303.8,512.9,D,0
-14.705,131.5317,402.7,2.1,1.4,15/8/2019,0110,Terra,MODIS,100,6.3,307.6,768.1,D,0
-16.1338,136.4253,409.6,1,1,15/8/2019,0110,Terra,MODIS,100,6.3,313.4,317.6,D,0
-14.7624,130.7922,338,2.8,1.6,15/8/2019,1323,Terra,MODIS,100,6.3,295.6,180.3,N,0
-14.7479,130.7907,355.1,2.8,1.6,15/8/2019,1323,Terra,MODIS,100,6.3,296.4,333.5,N,0
-14.7461,130.7853,342.8,2.8,1.6,15/8/2019,1323,Terra,MODIS,100,6.3,295.8,218.8,N,0
-12.2027,131.082,324.7,2.5,1.5,15/8/2019,1324,Terra,MODIS,100,6.3,292,80.9,N,0
-21.6637,119.2493,321.7,1.3,1.1,15/8/2019,1500,Terra,MODIS,100,6.3,287.7,30.8,N,0
-14.2457,132.7923,322.4,1.1,1,15/8/2019,1627,Aqua,MODIS,100,6.3,292.5,24.1,N,0
-15.4528,130.9378,325.6,1.3,1.1,15/8/2019,1628,Aqua,MODIS,100,6.3,292.8,36.2,N,0
-15.4508,130.9254,330.5,1.3,1.1,15/8/2019,1628,Aqua,MODIS,100,6.3,293.2,45.5,N,0
-14.7122,130.7907,327.4,1.4,1.2,15/8/2019,1628,Aqua,MODIS,100,6.3,293.5,42.1,N,0
-27.4118,150.6611,361.2,1.1,1,16/8/2019,0017,Terra,MODIS,100,6.3,301.4,95.3,D,0
-16.19,126.1758,366.5,1,1,16/8/2019,0153,Terra,MODIS,100,6.3,309.8,93.2,D,0
-16.1914,126.1851,362.2,1,1,16/8/2019,0153,Terra,MODIS,100,6.3,308.9,81,D,0
-16.2649,126.0617,370.4,1,1,16/8/2019,0153,Terra,MODIS,100,6.3,310.7,107.1,D,0
-14.7249,131.5108,361.7,1.5,1.2,16/8/2019,0153,Terra,MODIS,100,6.3,309.1,147.4,D,0
-15.3312,130.22,375.5,1.3,1.1,16/8/2019,0153,Terra,MODIS,100,6.3,311.6,177.2,D,0
-15.3429,130.2303,388,1.3,1.1,16/8/2019,0153,Terra,MODIS,100,6.3,311.8,255.1,D,0
-15.3408,130.2243,385.1,1.3,1.1,16/8/2019,0153,Terra,MODIS,100,6.3,312.4,238.6,D,0
-32.1959,146.7316,382.8,1.9,1.4,16/8/2019,0436,Aqua,MODIS,100,6.3,306,420.5,D,0
-19.1644,138.3351,373.6,1.1,1,16/8/2019,0440,Aqua,MODIS,100,6.3,310.9,125.3,D,0
-19.1783,138.3064,381.9,1.1,1,16/8/2019,0440,Aqua,MODIS,100,6.3,313.2,161.4,D,0
-19.1767,138.3165,422.8,1.1,1,16/8/2019,0440,Aqua,MODIS,100,6.3,324.2,444.7,D,0
-19.1752,138.3266,424.1,1.1,1,16/8/2019,0440,Aqua,MODIS,100,6.3,317.7,458.7,D,0
-19.1659,138.325,434.9,1.1,1,16/8/2019,0440,Aqua,MODIS,100,6.3,327.4,573.7,D,0
-16.4833,136.7997,377,1,1,16/8/2019,0441,Aqua,MODIS,100,6.3,311.4,128.7,D,0
-16.4728,136.8077,373.6,1,1,16/8/2019,0441,Aqua,MODIS,100,6.3,314.6,112.7,D,0
-16.4742,136.7982,374.7,1,1,16/8/2019,0441,Aqua,MODIS,100,6.3,318.2,117,D,0
-16.4756,136.7887,368.3,1,1,16/8/2019,0441,Aqua,MODIS,100,6.3,312.6,95.3,D,0
-16.4498,136.8468,361.5,1,1,16/8/2019,0441,Aqua,MODIS,100,6.3,312.4,72.7,D,0
-16.4512,136.8373,367.1,1,1,16/8/2019,0441,Aqua,MODIS,100,6.3,316.3,89.3,D,0
-16.2036,136.3845,384.4,1,1,16/8/2019,0441,Aqua,MODIS,100,6.3,315,157.4,D,0
-15.7315,130.5894,367,1.7,1.3,16/8/2019,0441,Aqua,MODIS,100,6.3,311.6,208.3,D,0
-13.5436,142.8671,362.5,2.6,1.5,16/8/2019,0441,Aqua,MODIS,100,6.3,296.4,343,D,0
-15.3544,130.2238,413.4,1.8,1.3,16/8/2019,0441,Aqua,MODIS,100,6.3,320,801.4,D,0
-15.3564,130.2068,362,1.8,1.3,16/8/2019,0441,Aqua,MODIS,100,6.3,308,193.3,D,0
-15.3445,130.2045,389,1.8,1.3,16/8/2019,0441,Aqua,MODIS,100,6.3,313.2,438.6,D,0
-14.726,131.5478,364.5,1.4,1.2,16/8/2019,0441,Aqua,MODIS,100,6.3,313.1,141.6,D,0
-14.7253,131.4655,375.9,1.5,1.2,16/8/2019,0441,Aqua,MODIS,100,6.3,313.9,213.7,D,0
-15.5603,127.8442,322.4,1,1,16/8/2019,1406,Terra,MODIS,100,6.3,291.1,20.1,N,0
-15.5926,127.8111,342.4,1,1,16/8/2019,1406,Terra,MODIS,100,6.3,289.8,48.3,N,0
-15.6016,127.8125,325.8,1,1,16/8/2019,1406,Terra,MODIS,100,6.3,291.7,24.6,N,0
-15.3456,130.2022,320.1,1.1,1.1,16/8/2019,1406,Terra,MODIS,100,6.3,294.1,20.2,N,0
-15.3591,130.2105,352.1,1.1,1.1,16/8/2019,1406,Terra,MODIS,100,6.3,297.7,76,N,0
-15.3575,130.2209,361.9,1.1,1.1,16/8/2019,1406,Terra,MODIS,100,6.3,298.8,104.8,N,0
-15.3669,130.2224,355.9,1.1,1.1,16/8/2019,1406,Terra,MODIS,100,6.3,300.3,86.8,N,0
-15.3654,130.2327,346.7,1.1,1.1,16/8/2019,1406,Terra,MODIS,100,6.3,299.7,63.4,N,0
